id,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,revenue_cagr_5yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,composite_quality_score,company_logo,company_name,chart_link,about_company,website,nse_profile,bse_profile,face_value,book_value,roce_percentage,roe_percentage,broad_sector,sub_sector,index_weight_pct,market_cap_category,free_cash_flow,fcf_conversion_rate,capex_intensity,capex_category,capital_allocation,cfo_quality,distress_alert
504,GRASIM,2023,-12685.0,-13712.0,26469.0,72.0,117627,96038,21589.0,18.0,3733,6044,4552,14727,25.0,11078,100.0,10.0,132.0,78610.0,103039.0,155042.0,336823.0,94896.0,7778.0,105355.0,128793.0,336823.0,9.42,18.0,14.07,1.3086,4.1896,0.3492,-26397.0,13712.0,100.0,59.653,10.0,103039.0,-12685.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/GRASIM.png,Grasim Industries Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Grasim Industries Limited is the flagship company of the Aditya Birla group, it ranks amongst India's largest private sector companies. On standalone basis, GIL's core businesses comprise of viscose Staple fibre (VSF), caustic soda, speciality chemicals, rayon-grade wood pulp (RGWP) with plants at multiple locations. It also has certain other businesses such as fertiliser, textile",https://www.grasim.com/,https://www.nseindia.com/get-quotes/equity?symbol=GRASIM,https://www.bseindia.com/stock-share-price/grasim-industries-ltd/GRASIM/500300/,2.0,1411.0,9.3,6.9,Industrials,Diversified Industrials,2.61,Mid Cap,-26397.0,-122.27,11.66,Capital Intensive,Growth Funded by Debt,Moderate,Watchlist
505,GRASIM,2024,-10719.0,-23114.0,33908.0,75.0,130978,103783,27195.0,21.0,783,9277,5001,13700,28.0,9926,85.0,12.0,133.0,88520.0,137155.0,186309.0,412116.0,100494.0,18358.0,129306.0,163959.0,412116.0,7.580000000000001,21.0,11.2,1.5471,3.0158,0.3178,-33833.0,23114.0,85.0,66.6564,12.0,137155.0,-10719.0,11.15,,29.31,,27.73,,26.0,https://mkt.in/static/mkt-icons/nifty100/GRASIM.png,Grasim Industries Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Grasim Industries Limited is the flagship company of the Aditya Birla group, it ranks amongst India's largest private sector companies. On standalone basis, GIL's core businesses comprise of viscose Staple fibre (VSF), caustic soda, speciality chemicals, rayon-grade wood pulp (RGWP) with plants at multiple locations. It also has certain other businesses such as fertiliser, textile",https://www.grasim.com/,https://www.nseindia.com/get-quotes/equity?symbol=GRASIM,https://www.bseindia.com/stock-share-price/grasim-industries-ltd/GRASIM/500300/,2.0,1411.0,9.3,6.9,Industrials,Diversified Industrials,2.61,Mid Cap,-33833.0,-124.41,17.65,Capital Intensive,Growth Funded by Debt,Moderate,Watchlist
507,HAL,2018,-734.0,594.0,-2540.0,-2680.0,18519,15059,3460.0,19.0,761,35,947,3240,39.0,1987,30.0,54.0,5.0,125.0,3.0,33.0,166.0,66.0,1.0,24.0,74.0,166.0,10.73,19.0,1528.46,0.0231,120.6,111.5602,-140.0,594.0,30.0,2.6,54.0,3.0,-734.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/HAL.png,Hindustan Aeronautics Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Hindustan Aeronautics is engaged in the business of Manufacture of Aircraft and Helicopters and Repair, Maintenance of Aircraft and Helicopters",https://hal-india.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=HAL,https://www.bseindia.com/stock-share-price/hindustan-aeronautics-ltd/HAL/541154/,5.0,465.0,38.9,28.9,Industrials,Defence & Aerospace,1.6,Large Cap,-140.0,-4.05,3.21,Moderate,Unknown,Moderate,Watchlist
508,HAL,2019,-7694.0,5292.0,2321.0,-80.0,20008,15440,4569.0,23.0,376,177,1024,3742,37.0,2346,35.0,28.0,5.0,128.0,8.0,33.0,175.0,59.0,0.0,22.0,93.0,175.0,11.73,23.0,1763.91,0.0602,27.9379,114.3314,-2402.0,5292.0,35.0,2.66,28.0,8.0,-7694.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/HAL.png,Hindustan Aeronautics Ltd,https://in.tradingview.com/chart/qGsydD2w/?symbol=NSE%3AAMBUJACEM.T0,"Hindustan Aeronautics is engaged in the business of Manufacture of Aircraft and Helicopters and Repair, Maintenance of Aircraft and Helicopters",https://hal-india.co.in/,https://www.nseindia.com/get-quotes/equity?symbol=HAL,https://www.bseindia.com/stock-share-price/hindustan-aeronautics-ltd/HAL/541154/,5.0,465.0,38.9,28.9,Industrials,Defence & Aerospace,1.6,Large Cap,-2402.0,-52.57,26.45,Capital Intensive,Distress Signal,Moderate,Watchlist
538,HDFCBANK,2013,-5847.0,-902.0,13105.0,6356.0,35861,19695,12631.0,3534.0,10,7133,663,10004,31.0,6903,14.0,19.0,476.0,36167.0,335588.0,35492.0,407723.0,2773.0,0.0,110960.0,293989.0,407723.0,19.25,3534.0,18.84,9.1583,1.7722,0.088,-6749.0,902.0,14.0,7.6981,19.0,335588.0,-5847.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,-6749.0,-53.43,2.52,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
539,HDFCBANK,2014,4211.0,-1099.0,9270.0,12382.0,42555,23445,13508.0,5602.0,13,8298,689,13211,34.0,8768,18.0,19.0,480.0,43687.0,416677.0,42776.0,503620.0,3026.0,0.0,119571.0,381023.0,503620.0,20.6,5602.0,19.85,9.4341,1.6294,0.0845,3112.0,1099.0,18.0,9.2015,19.0,416677.0,4211.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,3112.0,23.04,2.58,Asset Light,Mixed,Accrual Risk,Watchlist
540,HDFCBANK,2015,-21281.0,-800.0,18694.0,-3387.0,50666,27288,16164.0,7214.0,14,9546,680,16079,33.0,10703,21.0,19.0,501.0,62653.0,509762.0,34181.0,607097.0,3225.0,0.0,149454.0,454417.0,607097.0,21.12,7214.0,16.95,8.0717,1.6947,0.0835,-22081.0,800.0,21.0,12.6056,19.0,509762.0,-21281.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,-22081.0,-136.61,1.58,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
541,HDFCBANK,2016,-34435.0,-837.0,37815.0,2542.0,63162,34070,20055.0,9037.0,14,11212,738,19511,34.0,12821,25.0,19.0,506.0,73798.0,649587.0,38321.0,762212.0,3667.0,0.0,193634.0,564912.0,762212.0,20.3,9037.0,17.25,8.7423,1.79,0.0829,-35272.0,837.0,25.0,14.6846,19.0,649587.0,-34435.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,-35272.0,-175.88,1.33,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
542,HDFCBANK,2017,17282.0,-1146.0,-5893.0,10242.0,73271,38042,23856.0,11374.0,16,12905,886,23393,35.0,15317,30.0,18.0,513.0,91281.0,741550.0,59000.0,892344.0,4000.0,0.0,210777.0,677567.0,892344.0,20.9,11374.0,16.69,8.0784,1.8498,0.0821,16136.0,1146.0,30.0,17.8936,18.0,741550.0,17282.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,16136.0,67.64,1.56,Asset Light,Reinvestor,Accrual Risk,Watchlist
543,HDFCBANK,2018,17214.0,-842.0,57378.0,73750.0,85288,42381,29532.0,13374.0,16,16057,967,28464,35.0,18561,36.0,18.0,519.0,109080.0,944817.0,48770.0,1103186.0,4008.0,0.0,238461.0,860717.0,1103186.0,21.76,13374.0,16.94,8.6207,1.8402,0.0773,16372.0,842.0,36.0,21.1173,18.0,944817.0,17214.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,16372.0,55.44,0.99,Asset Light,Mixed,Accrual Risk,Watchlist
544,HDFCBANK,2019,-62872.0,-1503.0,23131.0,-41244.0,105161,53713,34856.0,16592.0,16,18947,1221,34318,35.0,22446,41.0,18.0,545.0,153128.0,1080235.0,58898.0,1292806.0,4369.0,0.0,289446.0,998991.0,1292806.0,21.34,16592.0,14.61,7.0294,1.8405,0.0813,-64375.0,1503.0,41.0,28.1969,18.0,1080235.0,-62872.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,-64375.0,-184.69,1.43,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
545,HDFCBANK,2020,-16869.0,-1403.0,24394.0,6122.0,122189,62137,45459.0,14593.0,12,24879,1277,38195,29.0,27296,50.0,5.0,548.0,175810.0,1333041.0,71430.0,1580830.0,4776.0,0.0,389305.0,1186750.0,1580830.0,22.34,14593.0,15.48,7.5587,1.8277,0.0773,-18272.0,1403.0,50.0,32.1821,5.0,1333041.0,-16869.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,-18272.0,-40.19,1.15,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
546,HDFCBANK,2021,42476.0,-1823.0,-7321.0,33332.0,128552,59248,52457.0,16848.0,13,27333,1385,42796,26.0,31857,58.0,11.0,551.0,209259.0,1511418.0,78279.0,1799507.0,5248.0,0.0,438823.0,1355435.0,1799507.0,24.78,16848.0,15.18,7.2037,1.9197,0.0714,40653.0,1823.0,58.0,38.078,11.0,1511418.0,42476.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,40653.0,77.5,1.42,Asset Light,Reinvestor,Accrual Risk,Watchlist
547,HDFCBANK,2022,-11960.0,-2051.0,48124.0,34113.0,135936,58584,56557.0,20795.0,15,31759,1681,50873,25.0,38151,69.0,23.0,555.0,246772.0,1784970.0,90639.0,2122934.0,6432.0,0.0,449264.0,1667238.0,2122934.0,28.07,20795.0,15.43,7.217,1.7813,0.064,-14011.0,2051.0,69.0,44.5634,23.0,1784970.0,-11960.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,-14011.0,-24.77,1.51,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
548,HDFCBANK,2023,20814.0,-2992.0,23941.0,41762.0,170754,77780,63042.0,29932.0,18,33912,2345,61498,25.0,46149,82.0,23.0,558.0,288880.0,2139212.0,101783.0,2530432.0,8431.0,0.0,511582.0,2010419.0,2530432.0,27.03,29932.0,15.94,7.3909,1.8595,0.0675,17822.0,2992.0,82.0,51.8706,23.0,2139212.0,20814.0,,,,,,,,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,17822.0,28.27,1.75,Asset Light,Mixed,Accrual Risk,Watchlist
549,HDFCBANK,2024,19069.0,16600.0,-3983.0,31687.0,283649,154139,174196.0,-44685.0,-16,124346,3092,76569,15.0,65446,84.0,23.0,760.0,455636.0,3107503.0,466296.0,4030194.0,12604.0,0.0,1005682.0,3011909.0,4030194.0,23.07,-44685.0,14.34,6.8088,1.4008,0.0704,35669.0,16600.0,84.0,60.0521,23.0,3107503.0,19069.0,21.95,,23.87,,15.42,,26.0,"https://mkt.in/static/mkt-icons/nifty100/HDFCBANK.png
",HDFC Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHDFCBANK,"HDFC Bank Limited (also known as HDFC) is an Indian banking and financial services company headquartered in Mumbai. It is India's largest private sector bank by assets and the world's tenth-largest bank by market capitalization as of May 2024.
As of April 2024, HDFC Bank has a market capitalization of $145 billion, making it the third-largest company on the Indian stock exchanges",http://www.hdfcbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=HDFCBANK,https://www.bseindia.com/stock-share-price/hdfc-bank-ltd/HDFCBANK/500180/,1.0,601.0,7.67,17.1,Financials,Private Banks,1.06,Large Cap,35669.0,20.48,5.85,Moderate,Liquidating Assets,Accrual Risk,Watchlist
581,HINDALCO,2021,17232.0,-25280.0,-4882.0,-12930.0,132008,3738,114449.0,17559.0,13,-987,6628,6206,44.0,3483,16.0,19.0,222.0,66311.0,67206.0,55083.0,188822.0,100269.0,10202.0,17133.0,61218.0,188822.0,2.64,17559.0,5.23,1.0101,-115.9696,0.6991,-8048.0,25280.0,16.0,29.9698,19.0,67206.0,17232.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/HINDALCO.png,Hindalco Industries Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AHINDALCO,"Incorporated in 1958, Hindalco Industries Ltd. is a flagship company of the Aditya Birla Group. The Co and its subsidiaries are primarily engaged in the production of Aluminium and Copper. It is also
engaged in the manufacturing of aluminium sheet, extrusion and light gauge products for use in packaging markets like beverage and food, can and foil products, etc.",http://www.hindalco.com/,https://www.nseindia.com/get-quotes/equity?symbol=HINDALCO,https://www.bseindia.com/stock-share-price/hindalco-industries-ltd/HINDALCO/500440/,1.0,153.0,11.3,10.2,Materials,Metals & Mining,0.64,Large Cap,-8048.0,-7.03,19.15,Capital Intensive,Reinvestor,High Quality,Watchlist
597,ICICIBANK,2013,17494.0,-18563.0,9283.0,8215.0,44885,28285,31684.0,-15085.0,-34,29320,625,13610,26.0,10130,15.0,24.0,1154.0,67609.0,487659.0,118401.0,674822.0,5473.0,0.0,255667.0,413682.0,674822.0,22.57,-15085.0,14.73,7.0919,1.0795,0.0665,-1069.0,18563.0,15.0,5.9587,24.0,487659.0,17494.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/ICICIBANK.png,ICICI Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AICICIBANK,"ICICI Bank is the second-largest private sector bank in India offering a diversified portfolio of financial products and services to retail, SME and corporate customers. The Bank has an extensive network of branches, ATMs and other touch-points",http://www.icicibank.com/,https://www.nseindia.com/get-quotes/equity?symbol=ICICIBANK,https://www.bseindia.com/stock-share-price/icici-bank-ltd/ICICIBANK/532174/,2.0,365.0,7.6,18.8,Financials,Private Banks,3.87,Large Cap,-1069.0,-3.37,41.36,Capital Intensive,Mixed,High Quality,Watchlist
598,ICICIBANK,2014,6765.0,-15750.0,7872.0,-1113.0,49479,29711,32852.0,-13084.0,-26,30085,719,16282,28.0,11677,17.0,24.0,1155.0,75275.0,543055.0,128278.0,747762.0,5507.0,0.0,267609.0,474646.0,747762.0,23.6,-13084.0,15.28,7.1053,1.0911,0.0662,-8985.0,15750.0,17.0,6.6173,24.0,543055.0,6765.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/ICICIBANK.png,ICICI Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AICICIBANK,"ICICI Bank is the second-largest private sector bank in India offering a diversified portfolio of financial products and services to retail, SME and corporate customers. The Bank has an extensive network of branches, ATMs and other touch-points",http://www.icicibank.com/,https://www.nseindia.com/get-quotes/equity?symbol=ICICIBANK,https://www.bseindia.com/stock-share-price/icici-bank-ltd/ICICIBANK/532174/,2.0,365.0,7.6,18.8,Financials,Private Banks,3.87,Large Cap,-8985.0,-27.35,31.83,Capital Intensive,Mixed,High Quality,Watchlist
599,ICICIBANK,2015,-12273.0,-13175.0,24827.0,-621.0,54964,32318,38766.0,-16120.0,-29,35252,798,18334,29.0,12942,19.0,24.0,1160.0,83545.0,597207.0,144167.0,826079.0,5871.0,0.0,274311.0,545897.0,826079.0,23.55,-16120.0,15.28,7.0504,1.0989,0.0665,-25448.0,13175.0,19.0,7.3022,24.0,597207.0,-12273.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/ICICIBANK.png,ICICI Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AICICIBANK,"ICICI Bank is the second-largest private sector bank in India offering a diversified portfolio of financial products and services to retail, SME and corporate customers. The Bank has an extensive network of branches, ATMs and other touch-points",http://www.icicibank.com/,https://www.nseindia.com/get-quotes/equity?symbol=ICICIBANK,https://www.bseindia.com/stock-share-price/icici-bank-ltd/ICICIBANK/532174/,2.0,365.0,7.6,18.8,Financials,Private Banks,3.87,Large Cap,-25448.0,-65.65,23.97,Capital Intensive,Growth Funded by Debt,High Quality,Distress
